연도,월,업종,시도,군구,거리,건수
2021,1,회,경상남도,진주시,3000m초과 5000m이하,481
2021,1,회,경상남도,진주시,5000m초과,143
2021,1,분식,경상북도,경주시,1500m이하,75
2021,1,분식,경상북도,경주시,1500m초과 3000m이하,60
2021,1,분식,경상북도,경주시,3000m초과 5000m이하,1
2021,1,분식,경상북도,경주시,5000m초과,2
2021,1,치킨,경상북도,경주시,1500m이하,1222
2021,1,치킨,경상북도,경주시,1500m초과 3000m이하,736
2021,1,치킨,경상북도,경주시,3000m초과 5000m이하,537
2021,1,치킨,경상북도,경주시,5000m초과,95
2021,1,카페/디저트,경상북도,경주시,1500m이하,130
2021,1,카페/디저트,경상북도,경주시,1500m초과 3000m이하,149
2021,1,카페/디저트,경상북도,경주시,3000m초과 5000m이하,129
2021,1,카페/디저트,경상북도,경주시,5000m초과,7
2021,1,패스트푸드,경상북도,경주시,1500m이하,87
2021,1,패스트푸드,경상북도,경주시,1500m초과 3000m이하,84
2021,1,패스트푸드,경상북도,경주시,3000m초과 5000m이하,2
2021,1,패스트푸드,경상북도,경주시,5000m초과,2
2021,1,피자,경상북도,경주시,1500m이하,89
2021,1,피자,경상북도,경주시,1500m초과 3000m이하,32
2021,1,피자,경상북도,경주시,3000m초과 5000m이하,23
2021,1,피자,경상북도,경주시,5000m초과,71
2021,1,한식,경상북도,경주시,1500m이하,156
2021,1,한식,경상북도,경주시,1500m초과 3000m이하,180
2021,1,한식,경상북도,경주시,3000m초과 5000m이하,24
2021,1,한식,경상북도,경주시,5000m초과,8
2021,1,돈까스/일식,경상북도,김천시,1500m이하,103
2021,1,돈까스/일식,경상북도,김천시,1500m초과 3000m이하,57
2021,1,돈까스/일식,경상북도,김천시,3000m초과 5000m이하,7
2021,1,분식,경상북도,김천시,1500m이하,65
2021,1,분식,경상북도,김천시,1500m초과 3000m이하,70
2021,1,분식,경상북도,김천시,3000m초과 5000m이하,9
2021,1,아시안/양식,경상북도,김천시,1500m이하,149
2021,1,아시안/양식,경상북도,김천시,1500m초과 3000m이하,200
2021,1,아시안/양식,경상북도,김천시,3000m초과 5000m이하,1
2021,1,야식,경상북도,김천시,1500m이하,11
2021,1,야식,경상북도,김천시,1500m초과 3000m이하,9
2021,1,야식,경상북도,김천시,3000m초과 5000m이하,2
2021,1,족발/보쌈,경상북도,김천시,1500m이하,133
2021,1,족발/보쌈,경상북도,김천시,1500m초과 3000m이하,90
2021,1,족발/보쌈,경상북도,김천시,3000m초과 5000m이하,31
2021,1,중식,경상북도,김천시,1500m이하,1093
2021,1,중식,경상북도,김천시,1500m초과 3000m이하,896
2021,1,중식,경상북도,김천시,3000m초과 5000m이하,165
2021,1,찜탕,경상북도,김천시,1500m이하,67
2021,1,찜탕,경상북도,김천시,1500m초과 3000m이하,69
2021,1,찜탕,경상북도,김천시,3000m초과 5000m이하,17
2021,1,찜탕,경상북도,김천시,5000m초과,4
2021,1,치킨,경상북도,김천시,1500m이하,3589
2021,1,치킨,경상북도,김천시,1500m초과 3000m이하,1983
2021,1,치킨,경상북도,김천시,3000m초과 5000m이하,321
2021,1,치킨,경상북도,김천시,5000m초과,7
2021,1,피자,경상북도,김천시,1500m이하,470
2021,1,피자,경상북도,김천시,1500m초과 3000m이하,447
2021,1,피자,경상북도,김천시,3000m초과 5000m이하,222
2021,1,피자,경상북도,김천시,5000m초과,95
2021,1,한식,경상북도,김천시,1500m이하,399
2021,1,한식,경상북도,김천시,1500m초과 3000m이하,286
2021,1,한식,경상북도,김천시,3000m초과 5000m이하,59
2021,1,한식,경상북도,김천시,5000m초과,5
2021,1,회,경상북도,김천시,1500m이하,37
2021,1,회,경상북도,김천시,1500m초과 3000m이하,44
2021,1,회,경상북도,김천시,3000m초과 5000m이하,3
2021,1,회,경상북도,김천시,5000m초과,3
2021,1,분식,경상북도,문경시,1500m이하,1
2021,1,치킨,경상북도,문경시,1500m이하,378
2021,1,치킨,경상북도,문경시,1500m초과 3000m이하,128
2021,1,치킨,경상북도,문경시,3000m초과 5000m이하,4
2021,1,한식,경상북도,문경시,1500m초과 3000m이하,1
2021,1,회,경상북도,문경시,1500m이하,5
2021,1,회,경상북도,문경시,1500m초과 3000m이하,1
2021,1,도시락,경상북도,안동시,1500m이하,123
2021,1,도시락,경상북도,안동시,1500m초과 3000m이하,103
2021,1,도시락,경상북도,안동시,3000m초과 5000m이하,48
2021,1,도시락,경상북도,안동시,5000m초과,24
2021,1,돈까스/일식,경상북도,안동시,1500m이하,411
2021,1,돈까스/일식,경상북도,안동시,1500m초과 3000m이하,511
2021,1,돈까스/일식,경상북도,안동시,3000m초과 5000m이하,140
2021,1,돈까스/일식,경상북도,안동시,5000m초과,31
2021,1,분식,경상북도,안동시,1500m이하,1731
2021,1,분식,경상북도,안동시,1500m초과 3000m이하,1605
2021,1,분식,경상북도,안동시,3000m초과 5000m이하,832
2021,1,분식,경상북도,안동시,5000m초과,28
2021,1,아시안/양식,경상북도,안동시,1500m이하,654
2021,1,아시안/양식,경상북도,안동시,1500m초과 3000m이하,232
2021,1,아시안/양식,경상북도,안동시,3000m초과 5000m이하,94
2021,1,아시안/양식,경상북도,안동시,5000m초과,52
2021,1,야식,경상북도,안동시,1500m이하,560
2021,1,야식,경상북도,안동시,1500m초과 3000m이하,313
2021,1,야식,경상북도,안동시,3000m초과 5000m이하,184
2021,1,야식,경상북도,안동시,5000m초과,83
2021,1,족발/보쌈,경상북도,안동시,1500m이하,1890
2021,1,족발/보쌈,경상북도,안동시,1500m초과 3000m이하,1204
2021,1,족발/보쌈,경상북도,안동시,3000m초과 5000m이하,707
2021,1,족발/보쌈,경상북도,안동시,5000m초과,132
2021,1,중식,경상북도,안동시,1500m이하,37
2021,1,중식,경상북도,안동시,1500m초과 3000m이하,32
2021,1,중식,경상북도,안동시,3000m초과 5000m이하,5
2021,1,찜탕,경상북도,안동시,1500m이하,1359
2021,1,찜탕,경상북도,안동시,1500m초과 3000m이하,1230
2021,1,찜탕,경상북도,안동시,3000m초과 5000m이하,382
2021,1,찜탕,경상북도,안동시,5000m초과,69
2021,1,치킨,경상북도,안동시,1500m이하,2237
2021,1,치킨,경상북도,안동시,1500m초과 3000m이하,1259
2021,1,치킨,경상북도,안동시,3000m초과 5000m이하,421
2021,1,치킨,경상북도,안동시,5000m초과,118
2021,1,카페/디저트,경상북도,안동시,1500m이하,1179
2021,1,카페/디저트,경상북도,안동시,1500m초과 3000m이하,339
2021,1,카페/디저트,경상북도,안동시,3000m초과 5000m이하,42
2021,1,카페/디저트,경상북도,안동시,5000m초과,15
2021,1,패스트푸드,경상북도,안동시,1500m이하,1855
2021,1,패스트푸드,경상북도,안동시,1500m초과 3000m이하,631
2021,1,패스트푸드,경상북도,안동시,3000m초과 5000m이하,57
2021,1,패스트푸드,경상북도,안동시,5000m초과,10
2021,1,피자,경상북도,안동시,1500m이하,200
2021,1,피자,경상북도,안동시,1500m초과 3000m이하,385
2021,1,피자,경상북도,안동시,3000m초과 5000m이하,200
2021,1,피자,경상북도,안동시,5000m초과,5
2021,1,한식,경상북도,안동시,1500m이하,1123
2021,1,한식,경상북도,안동시,1500m초과 3000m이하,1078
2021,1,한식,경상북도,안동시,3000m초과 5000m이하,374
2021,1,한식,경상북도,안동시,5000m초과,56
2021,1,회,경상북도,안동시,1500m이하,52
2021,1,회,경상북도,안동시,1500m초과 3000m이하,63
2021,1,회,경상북도,안동시,3000m초과 5000m이하,27
2021,1,회,경상북도,안동시,5000m초과,24
2021,1,카페/디저트,경상북도,영주시,1500m이하,468
2021,1,카페/디저트,경상북도,영주시,1500m초과 3000m이하,2
2021,1,돈까스/일식,경상북도,영천시,1500m이하,19
2021,1,돈까스/일식,경상북도,영천시,1500m초과 3000m이하,52
2021,1,돈까스/일식,경상북도,영천시,3000m초과 5000m이하,37
2021,1,돈까스/일식,경상북도,영천시,5000m초과,1
2021,1,분식,경상북도,영천시,1500m이하,1040
2021,1,분식,경상북도,영천시,1500m초과 3000m이하,457
2021,1,분식,경상북도,영천시,3000m초과 5000m이하,26
2021,1,분식,경상북도,영천시,5000m초과,11
2021,1,아시안/양식,경상북도,영천시,1500m이하,140
2021,1,아시안/양식,경상북도,영천시,1500m초과 3000m이하,92
2021,1,아시안/양식,경상북도,영천시,3000m초과 5000m이하,9
2021,1,아시안/양식,경상북도,영천시,5000m초과,2
2021,1,야식,경상북도,영천시,1500m이하,347
2021,1,야식,경상북도,영천시,1500m초과 3000m이하,285
2021,1,야식,경상북도,영천시,3000m초과 5000m이하,16
2021,1,야식,경상북도,영천시,5000m초과,2
2021,1,족발/보쌈,경상북도,영천시,1500m이하,700
2021,1,족발/보쌈,경상북도,영천시,1500m초과 3000m이하,322
2021,1,족발/보쌈,경상북도,영천시,3000m초과 5000m이하,33
2021,1,족발/보쌈,경상북도,영천시,5000m초과,11
2021,1,중식,경상북도,영천시,1500m이하,275
2021,1,중식,경상북도,영천시,1500m초과 3000m이하,236
2021,1,중식,경상북도,영천시,3000m초과 5000m이하,2
2021,1,찜탕,경상북도,영천시,1500m이하,508
2021,1,찜탕,경상북도,영천시,1500m초과 3000m이하,266
2021,1,찜탕,경상북도,영천시,3000m초과 5000m이하,7
2021,1,치킨,경상북도,영천시,1500m이하,3050
2021,1,치킨,경상북도,영천시,1500m초과 3000m이하,2100
2021,1,치킨,경상북도,영천시,3000m초과 5000m이하,307
2021,1,치킨,경상북도,영천시,5000m초과,23
2021,1,카페/디저트,경상북도,영천시,1500m이하,1100
2021,1,카페/디저트,경상북도,영천시,1500m초과 3000m이하,506
2021,1,카페/디저트,경상북도,영천시,3000m초과 5000m이하,90
2021,1,카페/디저트,경상북도,영천시,5000m초과,4
2021,1,피자,경상북도,영천시,1500m이하,380
2021,1,피자,경상북도,영천시,1500m초과 3000m이하,223
2021,1,피자,경상북도,영천시,3000m초과 5000m이하,19
2021,1,피자,경상북도,영천시,5000m초과,10
2021,1,한식,경상북도,영천시,1500m이하,1133
2021,1,한식,경상북도,영천시,1500m초과 3000m이하,627
2021,1,한식,경상북도,영천시,3000m초과 5000m이하,73
2021,1,한식,경상북도,영천시,5000m초과,1
2021,1,야식,경상북도,예천군,1500m이하,61
2021,1,야식,경상북도,예천군,1500m초과 3000m이하,8
2021,1,치킨,경상북도,예천군,1500m이하,1094
2021,1,치킨,경상북도,예천군,1500m초과 3000m이하,88
2021,1,치킨,경상북도,예천군,3000m초과 5000m이하,3
2021,1,치킨,경상북도,예천군,5000m초과,4
2021,1,한식,경상북도,예천군,1500m이하,17
2021,1,한식,경상북도,예천군,1500m초과 3000m이하,5
2021,1,한식,경상북도,예천군,5000m초과,2
2021,1,도시락,경상북도,칠곡군,1500m이하,63
2021,1,도시락,경상북도,칠곡군,1500m초과 3000m이하,6
2021,1,도시락,경상북도,칠곡군,3000m초과 5000m이하,4
2021,1,돈까스/일식,경상북도,칠곡군,1500m이하,30
2021,1,돈까스/일식,경상북도,칠곡군,1500m초과 3000m이하,35
2021,1,분식,경상북도,칠곡군,1500m이하,170
2021,1,분식,경상북도,칠곡군,1500m초과 3000m이하,71
2021,1,중식,경상북도,칠곡군,1500m이하,268
2021,1,중식,경상북도,칠곡군,1500m초과 3000m이하,116
2021,1,중식,경상북도,칠곡군,3000m초과 5000m이하,4
2021,1,중식,경상북도,칠곡군,5000m초과,4
2021,1,찜탕,경상북도,칠곡군,1500m이하,329
2021,1,찜탕,경상북도,칠곡군,1500m초과 3000m이하,262
2021,1,찜탕,경상북도,칠곡군,3000m초과 5000m이하,9
2021,1,찜탕,경상북도,칠곡군,5000m초과,8
2021,1,치킨,경상북도,칠곡군,1500m이하,96
2021,1,치킨,경상북도,칠곡군,1500m초과 3000m이하,26
2021,1,치킨,경상북도,칠곡군,3000m초과 5000m이하,5
2021,1,치킨,경상북도,칠곡군,5000m초과,3
2021,1,카페/디저트,경상북도,칠곡군,1500m이하,968
2021,1,카페/디저트,경상북도,칠곡군,1500m초과 3000m이하,273
2021,1,카페/디저트,경상북도,칠곡군,5000m초과,1
2021,1,패스트푸드,경상북도,칠곡군,1500m이하,970
2021,1,패스트푸드,경상북도,칠곡군,1500m초과 3000m이하,258
2021,1,패스트푸드,경상북도,칠곡군,3000m초과 5000m이하,11
2021,1,패스트푸드,경상북도,칠곡군,5000m초과,1
2021,1,피자,경상북도,칠곡군,1500m이하,721
2021,1,피자,경상북도,칠곡군,1500m초과 3000m이하,222
2021,1,피자,경상북도,칠곡군,3000m초과 5000m이하,20
2021,1,피자,경상북도,칠곡군,5000m초과,1
2021,1,한식,경상북도,칠곡군,1500m이하,346
2021,1,한식,경상북도,칠곡군,1500m초과 3000m이하,130
2021,1,한식,경상북도,칠곡군,3000m초과 5000m이하,3
2021,1,카페/디저트,경상북도,포항시 북구,1500m이하,555
2021,1,카페/디저트,경상북도,포항시 북구,1500m초과 3000m이하,136
2021,1,도시락,광주광역시,광산구,1500m이하,28
2021,1,도시락,광주광역시,광산구,1500m초과 3000m이하,11
2021,1,도시락,광주광역시,광산구,3000m초과 5000m이하,2
2021,1,카페/디저트,광주광역시,광산구,1500m이하,168
2021,1,카페/디저트,광주광역시,광산구,1500m초과 3000m이하,97
2021,1,카페/디저트,광주광역시,광산구,3000m초과 5000m이하,19
2021,1,카페/디저트,광주광역시,광산구,5000m초과,1
2021,1,피자,광주광역시,광산구,1500m이하,71
2021,1,피자,광주광역시,광산구,1500m초과 3000m이하,31
2021,1,피자,광주광역시,광산구,3000m초과 5000m이하,1
2021,1,한식,광주광역시,광산구,1500m이하,67
2021,1,한식,광주광역시,광산구,1500m초과 3000m이하,40
2021,1,한식,광주광역시,광산구,3000m초과 5000m이하,6
2021,1,회,광주광역시,광산구,1500m이하,204
2021,1,회,광주광역시,광산구,1500m초과 3000m이하,70
2021,1,회,광주광역시,광산구,3000m초과 5000m이하,2
2021,1,카페/디저트,광주광역시,동구,1500m이하,39
2021,1,도시락,광주광역시,북구,1500m이하,4
2021,1,돈까스/일식,광주광역시,북구,1500m이하,63
2021,1,돈까스/일식,광주광역시,북구,1500m초과 3000m이하,20
2021,1,돈까스/일식,광주광역시,북구,3000m초과 5000m이하,4
2021,1,돈까스/일식,광주광역시,북구,5000m초과,1
2021,1,족발/보쌈,광주광역시,북구,1500m이하,202
2021,1,족발/보쌈,광주광역시,북구,1500m초과 3000m이하,63
2021,1,족발/보쌈,광주광역시,북구,3000m초과 5000m이하,1
2021,1,치킨,광주광역시,북구,1500m이하,1318
2021,1,치킨,광주광역시,북구,1500m초과 3000m이하,366
2021,1,치킨,광주광역시,북구,3000m초과 5000m이하,54
2021,1,카페/디저트,광주광역시,북구,1500m이하,498
2021,1,카페/디저트,광주광역시,북구,1500m초과 3000m이하,49
2021,1,카페/디저트,광주광역시,북구,3000m초과 5000m이하,1
2021,1,한식,광주광역시,북구,1500m이하,70
2021,1,한식,광주광역시,북구,1500m초과 3000m이하,7
2021,1,한식,광주광역시,북구,3000m초과 5000m이하,1
2021,1,카페/디저트,광주광역시,서구,1500m이하,243
2021,1,심부름,대구광역시,남구,1500m이하,1
2021,1,심부름,대구광역시,남구,5000m초과,2
2021,1,카페/디저트,대구광역시,남구,1500m이하,560
2021,1,카페/디저트,대구광역시,남구,1500m초과 3000m이하,13
2021,1,카페/디저트,대구광역시,달서구,1500m이하,3645
2021,1,카페/디저트,대구광역시,달서구,1500m초과 3000m이하,605
2021,1,카페/디저트,대구광역시,달서구,3000m초과 5000m이하,32
2021,1,카페/디저트,대구광역시,달서구,5000m초과,3
2021,1,카페/디저트,대구광역시,달성군,1500m이하,407
2021,1,카페/디저트,대구광역시,달성군,1500m초과 3000m이하,11
2021,1,심부름,대구광역시,동구,1500m이하,2
2021,1,심부름,대구광역시,동구,1500m초과 3000m이하,3
2021,1,카페/디저트,대구광역시,동구,1500m이하,1224
2021,1,카페/디저트,대구광역시,동구,1500m초과 3000m이하,162
2021,1,피자,대구광역시,동구,1500m이하,3
2021,1,카페/디저트,대구광역시,수성구,1500m이하,1518
2021,1,카페/디저트,대구광역시,수성구,1500m초과 3000m이하,174
2021,1,카페/디저트,대구광역시,중구,1500m초과 3000m이하,1
2021,1,배달전문업체,대전광역시,동구,1500m이하,12
2021,1,배달전문업체,대전광역시,동구,1500m초과 3000m이하,3
2021,1,치킨,대전광역시,동구,1500m이하,5387
2021,1,치킨,대전광역시,동구,1500m초과 3000m이하,874
2021,1,치킨,대전광역시,동구,3000m초과 5000m이하,2
2021,1,치킨,대전광역시,동구,5000m초과,2
2021,1,돈까스/일식,부산광역시,강서구,1500m이하,586
2021,1,돈까스/일식,부산광역시,강서구,1500m초과 3000m이하,300
2021,1,돈까스/일식,부산광역시,강서구,3000m초과 5000m이하,66
2021,1,돈까스/일식,부산광역시,강서구,5000m초과,2
2021,1,분식,부산광역시,강서구,1500m이하,1000
2021,1,분식,부산광역시,강서구,1500m초과 3000m이하,536
2021,1,분식,부산광역시,강서구,3000m초과 5000m이하,14
2021,1,야식,부산광역시,강서구,1500m이하,331
2021,1,야식,부산광역시,강서구,1500m초과 3000m이하,198
2021,1,야식,부산광역시,강서구,3000m초과 5000m이하,160
2021,1,야식,부산광역시,강서구,5000m초과,7
2021,1,족발/보쌈,부산광역시,강서구,1500m이하,301
2021,1,족발/보쌈,부산광역시,강서구,1500m초과 3000m이하,166
2021,1,족발/보쌈,부산광역시,강서구,3000m초과 5000m이하,87
2021,1,족발/보쌈,부산광역시,강서구,5000m초과,10
2021,1,중식,부산광역시,강서구,1500m이하,407
2021,1,중식,부산광역시,강서구,1500m초과 3000m이하,92
2021,1,찜탕,부산광역시,강서구,1500m이하,219
2021,1,찜탕,부산광역시,강서구,1500m초과 3000m이하,131
2021,1,찜탕,부산광역시,강서구,3000m초과 5000m이하,46
2021,1,찜탕,부산광역시,강서구,5000m초과,2
2021,1,치킨,부산광역시,강서구,1500m이하,2690
2021,1,치킨,부산광역시,강서구,1500m초과 3000m이하,993
2021,1,치킨,부산광역시,강서구,3000m초과 5000m이하,444
2021,1,치킨,부산광역시,강서구,5000m초과,10
2021,1,카페/디저트,부산광역시,강서구,1500m이하,3319
2021,1,카페/디저트,부산광역시,강서구,1500m초과 3000m이하,824
2021,1,카페/디저트,부산광역시,강서구,3000m초과 5000m이하,105
2021,1,카페/디저트,부산광역시,강서구,5000m초과,2
2021,1,패스트푸드,부산광역시,강서구,1500m이하,478
2021,1,패스트푸드,부산광역시,강서구,1500m초과 3000m이하,60
2021,1,패스트푸드,부산광역시,강서구,3000m초과 5000m이하,8
2021,1,피자,부산광역시,강서구,1500m이하,2218
2021,1,피자,부산광역시,강서구,1500m초과 3000m이하,1637
2021,1,피자,부산광역시,강서구,3000m초과 5000m이하,755
2021,1,피자,부산광역시,강서구,5000m초과,27
2021,1,한식,부산광역시,강서구,1500m이하,2967
2021,1,한식,부산광역시,강서구,1500m초과 3000m이하,981
2021,1,한식,부산광역시,강서구,3000m초과 5000m이하,641
2021,1,한식,부산광역시,강서구,5000m초과,14
2021,1,회,부산광역시,강서구,1500m이하,83
2021,1,회,부산광역시,강서구,1500m초과 3000m이하,63
2021,1,회,부산광역시,강서구,3000m초과 5000m이하,42
2021,1,회,부산광역시,강서구,5000m초과,4
2021,1,카페/디저트,부산광역시,기장군,1500m이하,141
2021,1,카페/디저트,부산광역시,기장군,1500m초과 3000m이하,14
2021,1,카페/디저트,부산광역시,북구,1500m이하,171
2021,1,카페/디저트,부산광역시,북구,1500m초과 3000m이하,159
2021,1,카페/디저트,부산광역시,해운대구,1500m이하,376
2021,1,심부름,서울특별시,강남구,1500m이하,106
2021,1,심부름,서울특별시,강남구,1500m초과 3000m이하,125
2021,1,심부름,서울특별시,강남구,3000m초과 5000m이하,47
2021,1,심부름,서울특별시,강남구,5000m초과,1
2021,1,치킨,서울특별시,강서구,1500m이하,2
2021,1,도시락,서울특별시,관악구,1500m이하,93
2021,1,도시락,서울특별시,관악구,1500m초과 3000m이하,42
2021,1,도시락,서울특별시,관악구,3000m초과 5000m이하,12
2021,1,돈까스/일식,서울특별시,관악구,1500m이하,45
2021,1,돈까스/일식,서울특별시,관악구,1500m초과 3000m이하,29
2021,1,돈까스/일식,서울특별시,관악구,3000m초과 5000m이하,1
2021,1,분식,서울특별시,관악구,1500m이하,73
2021,1,분식,서울특별시,관악구,1500m초과 3000m이하,230
2021,1,분식,서울특별시,관악구,3000m초과 5000m이하,3
2021,1,야식,서울특별시,관악구,1500m이하,9
2021,1,야식,서울특별시,관악구,1500m초과 3000m이하,4
2021,1,치킨,서울특별시,관악구,1500m이하,90
2021,1,치킨,서울특별시,관악구,1500m초과 3000m이하,40
2021,1,카페/디저트,서울특별시,관악구,1500m이하,2608
2021,1,카페/디저트,서울특별시,관악구,1500m초과 3000m이하,436
2021,1,카페/디저트,서울특별시,관악구,3000m초과 5000m이하,3
2021,1,패스트푸드,서울특별시,관악구,1500m이하,1064
2021,1,패스트푸드,서울특별시,관악구,1500m초과 3000m이하,129
2021,1,패스트푸드,서울특별시,관악구,3000m초과 5000m이하,12
2021,1,한식,서울특별시,관악구,1500m이하,311
2021,1,한식,서울특별시,관악구,1500m초과 3000m이하,204
2021,1,한식,서울특별시,관악구,3000m초과 5000m이하,4
2021,1,도시락,서울특별시,구로구,1500m이하,254
2021,1,도시락,서울특별시,구로구,1500m초과 3000m이하,43
2021,1,도시락,서울특별시,구로구,3000m초과 5000m이하,4
2021,1,돈까스/일식,서울특별시,구로구,1500m이하,1072
2021,1,돈까스/일식,서울특별시,구로구,1500m초과 3000m이하,219
2021,1,돈까스/일식,서울특별시,구로구,3000m초과 5000m이하,5
2021,1,배달전문업체,서울특별시,구로구,1500m이하,61
2021,1,배달전문업체,서울특별시,구로구,1500m초과 3000m이하,25
2021,1,분식,서울특별시,구로구,1500m이하,3829
2021,1,분식,서울특별시,구로구,1500m초과 3000m이하,1962
2021,1,분식,서울특별시,구로구,3000m초과 5000m이하,175
2021,1,분식,서울특별시,구로구,5000m초과,1
2021,1,심부름,서울특별시,구로구,1500m이하,10
2021,1,심부름,서울특별시,구로구,1500m초과 3000m이하,10
2021,1,아시안/양식,서울특별시,구로구,1500m이하,617
2021,1,아시안/양식,서울특별시,구로구,1500m초과 3000m이하,308
2021,1,아시안/양식,서울특별시,구로구,3000m초과 5000m이하,14
2021,1,야식,서울특별시,구로구,1500m이하,570
2021,1,야식,서울특별시,구로구,1500m초과 3000m이하,298
2021,1,야식,서울특별시,구로구,3000m초과 5000m이하,30
2021,1,족발/보쌈,서울특별시,구로구,1500m이하,1706
2021,1,족발/보쌈,서울특별시,구로구,1500m초과 3000m이하,844
2021,1,족발/보쌈,서울특별시,구로구,3000m초과 5000m이하,32
2021,1,중식,서울특별시,구로구,1500m이하,606
2021,1,중식,서울특별시,구로구,1500m초과 3000m이하,129
2021,1,찜탕,서울특별시,구로구,1500m이하,361
2021,1,찜탕,서울특별시,구로구,1500m초과 3000m이하,81
2021,1,찜탕,서울특별시,구로구,3000m초과 5000m이하,8
2021,1,치킨,서울특별시,구로구,1500m이하,11244
2021,1,치킨,서울특별시,구로구,1500m초과 3000m이하,4075
2021,1,치킨,서울특별시,구로구,3000m초과 5000m이하,153
2021,1,카페/디저트,서울특별시,구로구,1500m이하,2260
2021,1,카페/디저트,서울특별시,구로구,1500m초과 3000m이하,830
2021,1,카페/디저트,서울특별시,구로구,3000m초과 5000m이하,106
2021,1,패스트푸드,서울특별시,구로구,1500m이하,6474
2021,1,패스트푸드,서울특별시,구로구,1500m초과 3000m이하,1898
2021,1,패스트푸드,서울특별시,구로구,3000m초과 5000m이하,34
2021,1,패스트푸드,서울특별시,구로구,5000m초과,1
2021,1,피자,서울특별시,구로구,1500m이하,2564
2021,1,피자,서울특별시,구로구,1500m초과 3000m이하,1121
2021,1,피자,서울특별시,구로구,3000m초과 5000m이하,32
2021,1,한식,서울특별시,구로구,1500m이하,1153
2021,1,한식,서울특별시,구로구,1500m초과 3000m이하,451
2021,1,한식,서울특별시,구로구,3000m초과 5000m이하,37
2021,1,회,서울특별시,구로구,1500m이하,432
2021,1,회,서울특별시,구로구,1500m초과 3000m이하,63
2021,1,회,서울특별시,구로구,3000m초과 5000m이하,8
2021,1,돈까스/일식,서울특별시,금천구,1500m이하,30
2021,1,돈까스/일식,서울특별시,금천구,1500m초과 3000m이하,17
2021,1,돈까스/일식,서울특별시,금천구,3000m초과 5000m이하,3
2021,1,배달전문업체,서울특별시,금천구,1500m이하,402
2021,1,배달전문업체,서울특별시,금천구,1500m초과 3000m이하,324
2021,1,배달전문업체,서울특별시,금천구,3000m초과 5000m이하,24
2021,1,분식,서울특별시,금천구,1500m이하,3301
2021,1,분식,서울특별시,금천구,1500m초과 3000m이하,689
2021,1,분식,서울특별시,금천구,3000m초과 5000m이하,19
2021,1,분식,서울특별시,금천구,5000m초과,1
2021,1,심부름,서울특별시,금천구,1500m이하,49
2021,1,심부름,서울특별시,금천구,1500m초과 3000m이하,28
2021,1,야식,서울특별시,금천구,1500m이하,16
2021,1,야식,서울특별시,금천구,1500m초과 3000m이하,24
2021,1,족발/보쌈,서울특별시,금천구,1500m이하,695
2021,1,족발/보쌈,서울특별시,금천구,1500m초과 3000m이하,222
2021,1,족발/보쌈,서울특별시,금천구,3000m초과 5000m이하,14
2021,1,중식,서울특별시,금천구,1500m이하,439
2021,1,중식,서울특별시,금천구,1500m초과 3000m이하,11
2021,1,찜탕,서울특별시,금천구,1500m이하,325
2021,1,찜탕,서울특별시,금천구,1500m초과 3000m이하,108
2021,1,찜탕,서울특별시,금천구,3000m초과 5000m이하,7
2021,1,치킨,서울특별시,금천구,1500m이하,1648
2021,1,치킨,서울특별시,금천구,1500m초과 3000m이하,603
2021,1,치킨,서울특별시,금천구,3000m초과 5000m이하,33
2021,1,카페/디저트,서울특별시,금천구,1500m이하,341
2021,1,카페/디저트,서울특별시,금천구,1500m초과 3000m이하,175
2021,1,카페/디저트,서울특별시,금천구,3000m초과 5000m이하,15
2021,1,한식,서울특별시,금천구,1500m이하,67
2021,1,한식,서울특별시,금천구,1500m초과 3000m이하,20
2021,1,회,서울특별시,금천구,1500m이하,21
2021,1,회,서울특별시,금천구,1500m초과 3000m이하,28
2021,1,회,서울특별시,금천구,3000m초과 5000m이하,5
2021,1,카페/디저트,서울특별시,노원구,1500m이하,66
2021,1,도시락,서울특별시,도봉구,1500m이하,399
2021,1,도시락,서울특별시,도봉구,1500m초과 3000m이하,187
2021,1,도시락,서울특별시,도봉구,3000m초과 5000m이하,41
2021,1,돈까스/일식,서울특별시,도봉구,1500m이하,281
2021,1,돈까스/일식,서울특별시,도봉구,1500m초과 3000m이하,62
2021,1,돈까스/일식,서울특별시,도봉구,3000m초과 5000m이하,1
2021,1,분식,서울특별시,도봉구,1500m이하,885
2021,1,분식,서울특별시,도봉구,1500m초과 3000m이하,592
2021,1,분식,서울특별시,도봉구,3000m초과 5000m이하,41
2021,1,아시안/양식,서울특별시,도봉구,1500m이하,99
2021,1,아시안/양식,서울특별시,도봉구,1500m초과 3000m이하,48
2021,1,아시안/양식,서울특별시,도봉구,3000m초과 5000m이하,1
2021,1,야식,서울특별시,도봉구,1500m이하,358
2021,1,야식,서울특별시,도봉구,1500m초과 3000m이하,267
2021,1,야식,서울특별시,도봉구,3000m초과 5000m이하,205
2021,1,야식,서울특별시,도봉구,5000m초과,11
2021,1,족발/보쌈,서울특별시,도봉구,1500m이하,682
2021,1,족발/보쌈,서울특별시,도봉구,1500m초과 3000m이하,225
2021,1,족발/보쌈,서울특별시,도봉구,3000m초과 5000m이하,61
2021,1,족발/보쌈,서울특별시,도봉구,5000m초과,2
2021,1,찜탕,서울특별시,도봉구,1500m이하,80
2021,1,찜탕,서울특별시,도봉구,1500m초과 3000m이하,28
